tax_id,Org_name,GeneID,CurrentID,Status,Symbol,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count
9913,Bos taurus,538270,0,live,MIB2,16,NC_037343.1,51007731,51019979,minus,22
9913,Bos taurus,100847369,0,live,LOC100847369,16,NC_037343.1,51030507,51032397,plus,0
9913,Bos taurus,100847392,0,live,FNDC10,16,NC_037343.1,51040390,51047355,plus,2
9913,Bos taurus,614837,0,live,SSU72,16,NC_037343.1,51053560,51078058,plus,5
9913,Bos taurus,617545,0,live,TMEM240,16,NC_037343.1,51078410,51084984,plus,5
9913,Bos taurus,784353,0,live,ATAD3A,16,NC_037343.1,51085050,51101657,minus,17
9913,Bos taurus,505917,0,live,VWA1,16,NC_037343.1,51109184,51114414,minus,4
9913,Bos taurus,767837,0,live,TMEM88B,16,NC_037343.1,51119140,51122449,minus,2
9913,Bos taurus,788407,0,live,ANKRD65,16,NC_037343.1,51125124,51128071,plus,3
9913,Bos taurus,506358,0,live,MRPL20,16,NC_037343.1,51132332,51135371,plus,4
9913,Bos taurus,538796,0,live,CCNL2,16,NC_037343.1,51137600,51145750,plus,12
9913,Bos taurus,506359,0,live,AURKAIP1,16,NC_037343.1,51147360,51151892,plus,4
9913,Bos taurus,522392,0,live,MXRA8,16,NC_037343.1,51173009,51177364,plus,10
9913,Bos taurus,523325,0,live,DVL1,16,NC_037343.1,51179926,51192053,plus,15
9913,Bos taurus,101904771,0,live,TAS1R3,16,NC_037343.1,51191533,51197589,minus,5
9913,Bos taurus,505009,0,live,CPTP,16,NC_037343.1,51197662,51201542,minus,4
9913,Bos taurus,522378,0,live,INTS11,16,NC_037343.1,51201658,51211951,plus,17
9913,Bos taurus,617640,0,live,PUSL1,16,NC_037343.1,51211860,51215099,minus,7
9913,Bos taurus,515444,0,live,ACAP3,16,NC_037343.1,51215259,51229548,plus,24
9913,Bos taurus,528813,0,live,SCNN1D,16,NC_037343.1,51229738,51238912,minus,12
9913,Bos taurus,506103,0,live,UBE2J2,16,NC_037343.1,51239085,51251066,plus,9
9913,Bos taurus,506102,0,live,C1QTNF12,16,NC_037343.1,51251807,51257855,plus,8
9913,Bos taurus,522406,0,live,B3GALT6,16,NC_037343.1,51266409,51271126,minus,1
9913,Bos taurus,528783,0,live,SDF4,16,NC_037343.1,51270270,51282976,plus,8
9913,Bos taurus,528782,0,live,TNFRSF4,16,NC_037343.1,51285833,51288677,plus,6
9913,Bos taurus,516256,0,live,TNFRSF18,16,NC_037343.1,51293350,51296445,plus,4
9913,Bos taurus,100336825,0,live,TTLL10,16,NC_037343.1,51299212,51318468,minus,12
9913,Bos taurus,100313047,0,live,MIR429,16,NC_037343.1,51321445,51321528,minus,1
9913,Bos taurus,791036,0,live,MIR200A,16,NC_037343.1,51322680,51322765,minus,1
9913,Bos taurus,791054,0,live,MIR200B,16,NC_037343.1,51323348,51323406,minus,1
9913,Bos taurus,509263,0,live,C16H1orf159,16,NC_037343.1,51375328,51400873,plus,12
9913,Bos taurus,100301430,0,live,RNF223,16,NC_037343.1,51400963,51407815,plus,3
9913,Bos taurus,526769,0,live,LOC526769,16,NC_037343.1,51408628,51422550,minus,15
9913,Bos taurus,525795,0,live,AGRN,16,NC_037343.1,51422630,51461881,minus,40
9913,Bos taurus,104974468,0,live,LOC104974468,16,NC_037343.1,51441993,51453292,plus,4
9913,Bos taurus,281871,0,live,ISG15,16,NC_037343.1,51464069,51465096,minus,2
9913,Bos taurus,507480,0,live,HES4,16,NC_037343.1,51474157,51480577,plus,5
9913,Bos taurus,520080,0,live,PERM1,16,NC_037343.1,51493170,51498783,plus,3
9913,Bos taurus,615476,0,live,KLHL17,16,NC_037343.1,51507307,51513079,minus,11
9913,Bos taurus,508638,0,live,NOC2L,16,NC_037343.1,51514453,51526322,plus,19
9913,Bos taurus,100140500,0,live,SAMD11,16,NC_037343.1,51523715,51546063,minus,14
9913,Bos taurus,512915,0,live,ZBTB17,16,NC_037343.1,51602889,51631754,plus,21
9913,Bos taurus,513692,0,live,SPEN,16,NC_037343.1,51633011,51725326,minus,15
9913,Bos taurus,507787,0,live,LOC507787,16,NC_037343.1,51747968,51749874,plus,1
9913,Bos taurus,789035,0,live,LOC789035,16,NC_037343.1,51754692,51763501,plus,0
9913,Bos taurus,767833,0,live,FBLIM1,16,NC_037343.1,51777670,51805327,minus,11
9913,Bos taurus,508176,0,live,TMEM82,16,NC_037343.1,51815224,51819177,minus,6
9913,Bos taurus,515553,0,live,SLC25A34,16,NC_037343.1,51819920,51824310,minus,5
9913,Bos taurus,112441770,0,live,LOC112441770,16,NC_037343.1,51824309,51825840,minus,4
9913,Bos taurus,515552,0,live,PLEKHM2,16,NC_037343.1,51825824,51865781,minus,22
9913,Bos taurus,515551,0,live,DDI2,16,NC_037343.1,51875236,51918653,minus,10
9913,Bos taurus,112441934,0,live,LOC112441934,16,NC_037343.1,51888944,51889047,plus,1
9913,Bos taurus,514509,0,live,AGMAT,16,NC_037343.1,51918775,51960466,plus,11
9913,Bos taurus,514510,0,live,DNAJC16,16,NC_037343.1,51959037,51998821,minus,16
9913,Bos taurus,112441968,0,live,TRNAE-UUC,16,NC_037343.1,51983922,51983993,minus,0
9913,Bos taurus,100140945,0,live,CASP9,16,NC_037343.1,52000661,52023460,plus,9
9913,Bos taurus,282687,0,live,CELA2A,16,NC_037343.1,52022456,52038857,minus,8
9913,Bos taurus,514047,0,live,CTRC,16,NC_037343.1,52045641,52052536,minus,8
9913,Bos taurus,514259,0,live,EFHD2,16,NC_037343.1,52057201,52075315,minus,4
9913,Bos taurus,512520,0,live,FHAD1,16,NC_037343.1,52086478,52251906,minus,35
9913,Bos taurus,514936,0,live,TMEM51,16,NC_037343.1,52283709,52344000,minus,4
9913,Bos taurus,100298347,0,live,KAZN,16,NC_037343.1,52385887,53718399,minus,19
9913,Bos taurus,104974473,0,live,LOC104974473,16,NC_037343.1,52574758,52588008,plus,3
9913,Bos taurus,789222,0,live,PRDM2,16,NC_037343.1,53788901,53921917,minus,11
9913,Bos taurus,509732,0,live,PDPN,16,NC_037343.1,54010801,54043029,minus,5
9913,Bos taurus,789209,0,live,LRRC38,16,NC_037343.1,54111496,54154654,plus,2
9913,Bos taurus,520023,0,live,LOC520023,16,NC_037343.1,54238888,54241710,minus,3
9913,Bos taurus,525101,0,live,LOC525101,16,NC_037343.1,54297708,54300583,plus,3
9913,Bos taurus,107133242,0,live,LOC107133242,16,NC_037343.1,54317391,54319809,plus,4
9913,Bos taurus,530668,0,live,LOC530668,16,NC_037343.1,54331985,54346544,plus,0
9913,Bos taurus,789138,0,live,LOC789138,16,NC_037343.1,54373334,54375483,minus,2
9913,Bos taurus,517884,0,live,LOC517884,16,NC_037343.1,54501997,54536279,minus,8
9913,Bos taurus,528132,0,live,LOC528132,16,NC_037343.1,54565731,54572793,plus,4
9913,Bos taurus,617709,0,live,LOC617709,16,NC_037343.1,54586422,54591596,plus,4
9913,Bos taurus,530538,0,live,LOC530538,16,NC_037343.1,54638018,54641840,plus,4
9913,Bos taurus,100299783,0,live,LOC100299783,16,NC_037343.1,54657565,54675248,minus,5
9913,Bos taurus,790218,0,live,LOC790218,16,NC_037343.1,54724801,54726844,plus,1
9913,Bos taurus,615316,0,live,CFAP107,16,NC_037343.1,54726469,54762517,minus,4
9913,Bos taurus,530613,0,live,AADACL3,16,NC_037343.1,54776554,54936915,minus,11
9913,Bos taurus,112441914,0,live,LOC112441914,16,NC_037343.1,54826395,54826549,minus,0
9913,Bos taurus,282438,0,live,PRDX6,16,NC_037343.1,54932648,54942564,plus,5
9913,Bos taurus,787966,0,live,SLC9C2,16,NC_037343.1,54942148,55043470,minus,28
9913,Bos taurus,100336740,0,live,ANKRD45,16,NC_037343.1,55043458,55095410,minus,7
9913,Bos taurus,100848270,0,live,LOC100848270,16,NC_037343.1,55057199,55057652,plus,0
9913,Bos taurus,100336249,0,live,TEX50,16,NC_037343.1,55073726,55075618,plus,2
9913,Bos taurus,511387,0,live,KLHL20,16,NC_037343.1,55095212,55166511,plus,13
9913,Bos taurus,615527,0,live,CENPL,16,NC_037343.1,55179704,55203924,minus,7
9913,Bos taurus,781733,0,live,LOC781733,16,NC_037343.1,55191187,55192118,plus,0
9913,Bos taurus,538772,0,live,DARS2,16,NC_037343.1,55204225,55232011,plus,17
9913,Bos taurus,100848315,0,live,LOC100848315,16,NC_037343.1,55234406,55236435,minus,6
9913,Bos taurus,112441944,0,live,LOC112441944,16,NC_037343.1,55234666,55234742,minus,1
9913,Bos taurus,112441892,0,live,LOC112441892,16,NC_037343.1,55234875,55234951,minus,1
9913,Bos taurus,112441895,0,live,LOC112441895,16,NC_037343.1,55235622,55235702,minus,1
9913,Bos taurus,112441945,0,live,LOC112441945,16,NC_037343.1,55235873,55235953,minus,1
9913,Bos taurus,112441904,0,live,LOC112441904,16,NC_037343.1,55236195,55236259,minus,1
9913,Bos taurus,112441894,0,live,LOC112441894,16,NC_037343.1,55236501,55236561,minus,1
9913,Bos taurus,112441903,0,live,LOC112441903,16,NC_037343.1,55236837,55236905,minus,1
9913,Bos taurus,112441942,0,live,LOC112441942,16,NC_037343.1,55237171,55237252,minus,1
9913,Bos taurus,112441905,0,live,LOC112441905,16,NC_037343.1,55237412,55237474,minus,1
9913,Bos taurus,112441893,0,live,LOC112441893,16,NC_037343.1,55237829,55237908,minus,1
9913,Bos taurus,617314,0,live,ZBTB37,16,NC_037343.1,55238532,55266935,plus,7
9913,Bos taurus,540261,0,live,SERPINC1,16,NC_037343.1,55267228,55277841,minus,7
9913,Bos taurus,100336754,0,live,RC3H1,16,NC_037343.1,55289983,55365752,minus,21
9913,Bos taurus,112441850,0,live,LOC112441850,16,NC_037343.1,55392607,55466700,plus,6
9913,Bos taurus,112441937,0,live,LOC112441937,16,NC_037343.1,55448968,55449069,plus,1
9913,Bos taurus,527428,0,live,LOC527428,16,NC_037343.1,55481252,55578212,plus,7
9913,Bos taurus,506159,0,live,GPR52,16,NC_037343.1,55747309,55751661,plus,2
9913,Bos taurus,101908155,0,live,LOC101908155,16,NC_037343.1,55838426,55850084,minus,2
9913,Bos taurus,540101,0,live,RABGAP1L,16,NC_037343.1,56060506,56224347,plus,15
9913,Bos taurus,618428,0,live,CACYBP,16,NC_037343.1,56231807,56242613,plus,7
9913,Bos taurus,445421,0,live,MRPS14,16,NC_037343.1,56248830,56268263,minus,3
9913,Bos taurus,517433,0,live,TNN,16,NC_037343.1,56313732,56386534,plus,20
9913,Bos taurus,100335299,0,live,KIAA0040,16,NC_037343.1,56396945,56436461,minus,4
9913,Bos taurus,526409,0,live,TNR,16,NC_037343.1,56536720,57033594,minus,23
9913,Bos taurus,112441970,0,live,TRNAY-GUA,16,NC_037343.1,57027496,57027567,minus,0
9913,Bos taurus,112441899,0,live,LOC112441899,16,NC_037343.1,57120847,57120975,plus,1
9913,Bos taurus,112441771,0,live,LOC112441771,16,NC_037343.1,57128077,57128556,minus,0
9913,Bos taurus,519896,0,live,COP1,16,NC_037343.1,57201447,57425903,minus,21
9913,Bos taurus,112441902,0,live,LOC112441902,16,NC_037343.1,57228956,57229096,minus,1
9913,Bos taurus,101902053,0,live,LOC101902053,16,NC_037343.1,57425998,57482172,plus,5
9913,Bos taurus,100848409,0,live,LOC100848409,16,NC_037343.1,57504474,57505645,minus,0
9913,Bos taurus,112441772,0,live,LOC112441772,16,NC_037343.1,57656646,57658157,minus,0
9913,Bos taurus,538320,0,live,PAPPA2,16,NC_037343.1,57722987,58039310,plus,22
9913,Bos taurus,101902104,0,live,LOC101902104,16,NC_037343.1,57861536,57869699,minus,3
9913,Bos taurus,112441790,0,live,LOC112441790,16,NC_037343.1,58045749,58048537,minus,2
9913,Bos taurus,536162,0,live,ASTN1,16,NC_037343.1,58054361,58410882,minus,23
9913,Bos taurus,100313055,0,live,MIR488,16,NC_037343.1,58247500,58247595,minus,1
9913,Bos taurus,100335482,0,live,BRINP2,16,NC_037343.1,58417469,58559784,plus,9
9913,Bos taurus,112441954,0,live,TRNAG-CCC,16,NC_037343.1,58945070,58945142,plus,0
9913,Bos taurus,104974480,0,live,LOC104974480,16,NC_037343.1,59163153,59171322,plus,3
9913,Bos taurus,101902340,0,live,LOC101902340,16,NC_037343.1,59224921,59225652,plus,1
9913,Bos taurus,404548,0,live,SEC16B,16,NC_037343.1,59319507,59384914,minus,29
9913,Bos taurus,100299281,0,live,LOC100299281,16,NC_037343.1,59405741,59461032,minus,11
9913,Bos taurus,540692,0,live,RASAL2,16,NC_037343.1,59486782,59884533,plus,22
9913,Bos taurus,102466851,0,live,MIR2285X,16,NC_037343.1,59594596,59594681,plus,1
9913,Bos taurus,107133252,0,live,LOC107133252,16,NC_037343.1,59713689,59714504,minus,0
9913,Bos taurus,768066,0,live,TEX35,16,NC_037343.1,59914752,59972612,plus,15
9913,Bos taurus,789713,0,live,RALGPS2,16,NC_037343.1,60124779,60290143,plus,22
9913,Bos taurus,107133253,0,live,LOC107133253,16,NC_037343.1,60204259,60204829,minus,0
9913,Bos taurus,509971,0,live,ANGPTL1,16,NC_037343.1,60219742,60246563,minus,6
9913,Bos taurus,539755,0,live,FAM20B,16,NC_037343.1,60375473,60420536,plus,10
9913,Bos taurus,789634,0,live,TOR3A,16,NC_037343.1,60422988,60450964,plus,6
9913,Bos taurus,511845,0,live,ABL2,16,NC_037343.1,60454698,60558521,minus,14
9913,Bos taurus,107133254,0,live,LOC107133254,16,NC_037343.1,60493210,60544391,minus,0
9913,Bos taurus,112441971,0,live,TRNAS-GGA,16,NC_037343.1,60547155,60547226,minus,0
9913,Bos taurus,504287,0,live,SOAT1,16,NC_037343.1,60633316,60694899,plus,18
9913,Bos taurus,613754,0,live,AXDND1,16,NC_037343.1,60702927,60781952,plus,29
9913,Bos taurus,537633,0,live,NPHS2,16,NC_037343.1,60789134,60816374,minus,9
9913,Bos taurus,537634,0,live,TDRD5,16,NC_037343.1,60808673,60895060,plus,20
9913,Bos taurus,613476,0,live,FAM163A,16,NC_037343.1,60937407,61034748,plus,6
9913,Bos taurus,112441913,0,live,LOC112441913,16,NC_037343.1,61045276,61045434,minus,0
9913,Bos taurus,782450,0,live,TOR1AIP2,16,NC_037343.1,61051235,61095817,minus,8
9913,Bos taurus,782528,0,live,TOR1AIP1,16,NC_037343.1,61095202,61107053,plus,4
9913,Bos taurus,112441922,0,live,LOC112441922,16,NC_037343.1,61158103,61158209,minus,1
9913,Bos taurus,534896,0,live,CEP350,16,NC_037343.1,61174477,61337170,plus,39
9913,Bos taurus,522986,0,live,QSOX1,16,NC_037343.1,61363055,61404622,plus,12
9913,Bos taurus,540797,0,live,LHX4,16,NC_037343.1,61427758,61473954,plus,6
9913,Bos taurus,618245,0,live,ACBD6,16,NC_037343.1,61489174,61683631,minus,10
9913,Bos taurus,100498846,0,live,MIR669,16,NC_037343.1,61760912,61760975,minus,1
9913,Bos taurus,536550,0,live,XPR1,16,NC_037343.1,61819203,62021659,plus,15
9913,Bos taurus,112441972,0,live,TRNAC-ACA,16,NC_037343.1,61961496,61961567,minus,0
9913,Bos taurus,107133256,0,live,LOC107133256,16,NC_037343.1,62035362,62046706,minus,3
9913,Bos taurus,785141,0,live,KIAA1614,16,NC_037343.1,62045509,62088513,plus,10
9913,Bos taurus,510909,0,live,STX6,16,NC_037343.1,62096940,62148223,minus,9
9913,Bos taurus,506206,0,live,MR1,16,NC_037343.1,62161324,62181661,plus,7
9913,Bos taurus,523618,0,live,IER5,16,NC_037343.1,62209120,62211288,plus,1
9913,Bos taurus,353113,0,live,CACNA1E,16,NC_037343.1,62611604,62949595,plus,48
9913,Bos taurus,104974498,0,live,LOC104974498,16,NC_037343.1,62930247,62936494,minus,3
9913,Bos taurus,539756,0,live,ZNF648,16,NC_037343.1,63169575,63171334,minus,1
9913,Bos taurus,100139054,0,live,LOC100139054,16,NC_037343.1,63295774,63298026,minus,0
9913,Bos taurus,100138394,0,live,LOC100138394,16,NC_037343.1,63297821,63300168,minus,0
9913,Bos taurus,107133255,0,live,LOC107133255,16,NC_037343.1,63334103,63335255,minus,0
9913,Bos taurus,615266,0,live,LOC615266,16,NC_037343.1,63365439,63366768,minus,0
9913,Bos taurus,281199,0,live,GLUL,16,NC_037343.1,63467853,63478625,minus,8
9913,Bos taurus,614467,0,live,TEDDM1,16,NC_037343.1,63485712,63486614,minus,1
9913,Bos taurus,509065,0,live,RGSL1,16,NC_037343.1,63544044,63603883,plus,26
9913,Bos taurus,100048947,0,live,RNASEL,16,NC_037343.1,63615939,63633749,minus,7
9913,Bos taurus,282035,0,live,RGS16,16,NC_037343.1,63646650,63652245,minus,5
9913,Bos taurus,781543,0,live,RGS8,16,NC_037343.1,63698095,63794921,minus,14
9913,Bos taurus,507597,0,live,NPL,16,NC_037343.1,63847785,63887944,plus,13
9913,Bos taurus,281115,0,live,DHX9,16,NC_037343.1,63896685,63937888,plus,28
9913,Bos taurus,528041,0,live,SHCBP1L,16,NC_037343.1,63941657,63985594,minus,10
9913,Bos taurus,532572,0,live,LAMC1,16,NC_037343.1,64062643,64183739,plus,28
9913,Bos taurus,511043,0,live,LAMC2,16,NC_037343.1,64214064,64291348,plus,25
9913,Bos taurus,511042,0,live,NMNAT2,16,NC_037343.1,64293264,64519506,minus,20
9913,Bos taurus,101906042,0,live,LOC101906042,16,NC_037343.1,64343566,64384425,plus,5
9913,Bos taurus,537131,0,live,SMG7,16,NC_037343.1,64518394,64604657,plus,25
9913,Bos taurus,281346,0,live,NCF2,16,NC_037343.1,64605720,64638796,minus,16
9913,Bos taurus,614345,0,live,ARPC5,16,NC_037343.1,64674648,64684040,minus,4
9913,Bos taurus,522344,0,live,RGL1,16,NC_037343.1,64684369,64961885,plus,22
9913,Bos taurus,100300920,0,live,APOBEC4,16,NC_037343.1,64694889,64703709,minus,2
9913,Bos taurus,112441973,0,live,TRNAE-CUC,16,NC_037343.1,64800689,64800764,minus,0
9913,Bos taurus,112441931,0,live,LOC112441931,16,NC_037343.1,64894638,64894740,minus,1
9913,Bos taurus,789150,0,live,COLGALT2,16,NC_037343.1,64972407,65091021,minus,12
9913,Bos taurus,614118,0,live,TSEN15,16,NC_037343.1,65100661,65130521,plus,6
9913,Bos taurus,782066,0,live,LOC782066,16,NC_037343.1,65348027,65348908,plus,0
9913,Bos taurus,781721,0,live,C16H1orf21,16,NC_037343.1,65413343,65655689,plus,8
9913,Bos taurus,100139712,0,live,LOC100139712,16,NC_037343.1,65673591,65691019,minus,0
9913,Bos taurus,107133260,0,live,LOC107133260,16,NC_037343.1,65694351,65704231,minus,4
9913,Bos taurus,519058,0,live,EDEM3,16,NC_037343.1,65719553,65792333,minus,20
9913,Bos taurus,614787,0,live,NIBAN1,16,NC_037343.1,65828044,66012042,minus,15
9913,Bos taurus,100847702,0,live,LOC100847702,16,NC_037343.1,66021011,66022343,minus,0
9913,Bos taurus,540090,0,live,RNF2,16,NC_037343.1,66079569,66124320,plus,7
9913,Bos taurus,540872,0,live,TRMT1L,16,NC_037343.1,66131783,66166490,minus,16
9913,Bos taurus,506599,0,live,SWT1,16,NC_037343.1,66166536,66274077,plus,19
9913,Bos taurus,514940,0,live,IVNS1ABP,16,NC_037343.1,66278361,66299691,minus,17
9913,Bos taurus,104974508,0,live,LOC104974508,16,NC_037343.1,66395455,66405948,minus,5
9913,Bos taurus,112441974,0,live,TRNAG-CCC,16,NC_037343.1,66492705,66492777,minus,0
9913,Bos taurus,101904614,0,live,LOC101904614,16,NC_037343.1,66592503,66593101,plus,1
9913,Bos taurus,521326,0,live,HMCN1,16,NC_037343.1,66705632,67245735,plus,107
9913,Bos taurus,100138126,0,live,LOC100138126,16,NC_037343.1,67287778,67288013,minus,0
9913,Bos taurus,280867,0,live,PRG4,16,NC_037343.1,67380946,67398481,plus,13
9913,Bos taurus,507869,0,live,TPR,16,NC_037343.1,67397882,67461760,minus,52
9913,Bos taurus,107133263,0,live,LOC107133263,16,NC_037343.1,67448412,67449072,plus,1
9913,Bos taurus,507724,0,live,ODR4,16,NC_037343.1,67461860,67498406,plus,14
9913,Bos taurus,287007,0,live,PDC,16,NC_037343.1,67520995,67538251,minus,4
9913,Bos taurus,282023,0,live,PTGS2,16,NC_037343.1,67728006,67735629,minus,10
9913,Bos taurus,525072,0,live,PLA2G4A,16,NC_037343.1,67907024,68081280,plus,19
9913,Bos taurus,282590,0,live,KCNK2,16,NC_037343.1,68370668,68595838,minus,10
9913,Bos taurus,100139047,0,live,LOC100139047,16,NC_037343.1,68601018,68602672,minus,0
9913,Bos taurus,101905027,0,live,LOC101905027,16,NC_037343.1,68626301,68640971,minus,4
9913,Bos taurus,112441926,0,live,LOC112441926,16,NC_037343.1,68764618,68764724,minus,1
9913,Bos taurus,533089,0,live,CENPF,16,NC_037343.1,68929293,68991898,minus,21
9913,Bos taurus,112441860,0,live,LOC112441860,16,NC_037343.1,68991895,69002267,plus,4
9913,Bos taurus,518798,0,live,PTPN14,16,NC_037343.1,69034489,69230689,plus,20
9913,Bos taurus,615229,0,live,SMYD2,16,NC_037343.1,69234234,69287685,minus,13
9913,Bos taurus,515324,0,live,PROX1,16,NC_037343.1,69530598,69586965,minus,9
9913,Bos taurus,100139281,0,live,LOC100139281,16,NC_037343.1,69695490,69731609,plus,0
9913,Bos taurus,107133264,0,live,LOC107133264,16,NC_037343.1,70164575,70181141,minus,4
9913,Bos taurus,112441861,0,live,LOC112441861,16,NC_037343.1,70192464,70214765,minus,3
9913,Bos taurus,533192,0,live,RPS6KC1,16,NC_037343.1,70348824,70552912,minus,19
9913,Bos taurus,112441955,0,live,TRNAG-CCC,16,NC_037343.1,70411235,70411307,plus,0
9913,Bos taurus,112441862,0,live,LOC112441862,16,NC_037343.1,70441578,70444793,plus,2
9913,Bos taurus,101905422,0,live,LOC101905422,16,NC_037343.1,70527379,70530511,plus,0
9913,Bos taurus,540507,0,live,ANGEL2,16,NC_037343.1,70580418,70598526,plus,12
9913,Bos taurus,539085,0,live,VASH2,16,NC_037343.1,70636107,70639618,minus,3
9913,Bos taurus,101906305,0,live,LOC101906305,16,NC_037343.1,70639700,70652349,plus,5
9913,Bos taurus,100138845,0,live,LOC100138845,16,NC_037343.1,70659429,70659886,minus,0
9913,Bos taurus,533317,0,live,FLVCR1,16,NC_037343.1,70674802,70703861,minus,12
9913,Bos taurus,767954,0,live,SPATA45,16,NC_037343.1,70729199,70741626,plus,3
9913,Bos taurus,615965,0,live,TATDN3,16,NC_037343.1,70756214,70770955,minus,11
9913,Bos taurus,112441975,0,live,TRNAE-UUC,16,NC_037343.1,70759350,70759421,minus,0
9913,Bos taurus,506867,0,live,NSL1,16,NC_037343.1,70771022,70806435,plus,7
9913,Bos taurus,535008,0,live,BATF3,16,NC_037343.1,70845119,70859150,plus,6
9913,Bos taurus,616153,0,live,GARIN4,16,NC_037343.1,70917389,70919613,minus,1
9913,Bos taurus,515266,0,live,ATF3,16,NC_037343.1,70924499,70937427,minus,5
9913,Bos taurus,101906463,0,live,LOC101906463,16,NC_037343.1,71030398,71073233,minus,4
9913,Bos taurus,112441863,0,live,LOC112441863,16,NC_037343.1,71103297,71109786,minus,2
9913,Bos taurus,616334,0,live,NENF,16,NC_037343.1,71127128,71133701,minus,4
9913,Bos taurus,616392,0,live,PACC1,16,NC_037343.1,71144037,71179550,plus,9
9913,Bos taurus,533788,0,live,PPP2R5A,16,NC_037343.1,71180690,71252919,minus,14
9913,Bos taurus,112441935,0,live,LOC112441935,16,NC_037343.1,71246115,71246215,minus,0
9913,Bos taurus,112441864,0,live,LOC112441864,16,NC_037343.1,71256402,71269548,minus,3
9913,Bos taurus,539953,0,live,DTL,16,NC_037343.1,71415760,71466229,minus,15
9913,Bos taurus,534964,0,live,INTS7,16,NC_037343.1,71466476,71549865,plus,20
9913,Bos taurus,112441865,0,live,LOC112441865,16,NC_037343.1,71555561,71556262,minus,2
9913,Bos taurus,112441867,0,live,LOC112441867,16,NC_037343.1,71577815,71581807,plus,2
9913,Bos taurus,541208,0,live,LPGAT1,16,NC_037343.1,71591831,71720073,plus,10
9913,Bos taurus,112441956,0,live,TRNAC-GCA,16,NC_037343.1,71719447,71719518,plus,0
9913,Bos taurus,523998,0,live,NEK2,16,NC_037343.1,71773338,71785935,plus,9
9913,Bos taurus,522265,0,live,SLC30A1,16,NC_037343.1,71867915,71872152,plus,2
9913,Bos taurus,101907023,0,live,LOC101907023,16,NC_037343.1,71933636,71964263,minus,3
9913,Bos taurus,101906969,0,live,RD3,16,NC_037343.1,71957090,71973782,plus,3
9913,Bos taurus,507234,0,live,TRAF5,16,NC_037343.1,71995376,72041360,minus,11
9913,Bos taurus,532635,0,live,RCOR3,16,NC_037343.1,72055752,72109068,minus,14
9913,Bos taurus,100336777,0,live,LOC100336777,16,NC_037343.1,72107847,72129717,plus,12
9913,Bos taurus,281881,0,live,KCNH1,16,NC_037343.1,72205829,72647121,plus,11
9913,Bos taurus,112441957,0,live,TRNAR-GCG,16,NC_037343.1,72385454,72385525,plus,0
9913,Bos taurus,100336796,0,live,HHAT,16,NC_037343.1,72636220,73012743,minus,17
9913,Bos taurus,112441928,0,live,LOC112441928,16,NC_037343.1,72677854,72677960,plus,1
9913,Bos taurus,112441911,0,live,LOC112441911,16,NC_037343.1,72812681,72812859,minus,0
9913,Bos taurus,112441917,0,live,LOC112441917,16,NC_037343.1,72967480,72967597,plus,1
9913,Bos taurus,614583,0,live,SERTAD4,16,NC_037343.1,73094210,73105682,minus,4
9913,Bos taurus,787880,0,live,SYT14,16,NC_037343.1,73160497,73371294,minus,10
9913,Bos taurus,100138152,0,live,LOC100138152,16,NC_037343.1,73328454,73347695,plus,0
9913,Bos taurus,510385,0,live,UTP25,16,NC_037343.1,73447308,73474259,minus,13
9913,Bos taurus,614253,0,live,IRF6,16,NC_037343.1,73502286,73518532,plus,9
9913,Bos taurus,101907807,0,live,LOC101907807,16,NC_037343.1,73520386,73522165,minus,3
9913,Bos taurus,511599,0,live,C16H1orf74,16,NC_037343.1,73522234,73524534,plus,2
9913,Bos taurus,505371,0,live,TRAF3IP3,16,NC_037343.1,73524540,73547811,minus,17
9913,Bos taurus,282589,0,live,HSD11B1,16,NC_037343.1,73564340,73640701,minus,7
9913,Bos taurus,507436,0,live,G0S2,16,NC_037343.1,73640793,73641725,minus,2
9913,Bos taurus,529939,0,live,LAMB3,16,NC_037343.1,73647145,73712354,plus,28
9913,Bos taurus,511504,0,live,CAMK1G,16,NC_037343.1,73713231,73744050,minus,14
9913,Bos taurus,790999,0,live,MIR205,16,NC_037343.1,73900707,73900775,minus,1
9913,Bos taurus,104974529,0,live,LOC104974529,16,NC_037343.1,73901167,73903807,minus,3
9913,Bos taurus,104974530,0,live,LOC104974530,16,NC_037343.1,73908349,73946737,plus,5
9913,Bos taurus,112441794,0,live,LOC112441794,16,NC_037343.1,74085195,74090158,minus,3
9913,Bos taurus,112441976,0,live,TRNAW-CCA,16,NC_037343.1,74395352,74395423,minus,0
9913,Bos taurus,112441795,0,live,LOC112441795,16,NC_037343.1,74725616,74734825,plus,3
9913,Bos taurus,112441796,0,live,LOC112441796,16,NC_037343.1,74772073,74773455,plus,2
9913,Bos taurus,112441797,0,live,LOC112441797,16,NC_037343.1,74904026,74905404,minus,2
9913,Bos taurus,112441901,0,live,LOC112441901,16,NC_037343.1,74935343,74935477,plus,1
9913,Bos taurus,407770,0,live,PLXNA2,16,NC_037343.1,75115631,75349329,plus,35
9913,Bos taurus,102466614,0,live,MIR6121,16,NC_037343.1,75196717,75196779,plus,1
9913,Bos taurus,281051,0,live,CD34,16,NC_037343.1,75466180,75489273,plus,8
9913,Bos taurus,791042,0,live,MIR29B-2,16,NC_037343.1,75577046,75577126,plus,1
